"Method","GroupBasedOn","Group","Index","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","bin24","bin25","bin26","bin27","bin28","bin29","bin30","bin31","bin32","bin33","bin34","bin35","bin36","bin37","bin38","bin39","bin40","bin41","bin42","bin43","bin44","bin45","bin46","bin47","bin48","bin49","bin50","bin51","bin52","bin53","bin54","bin55","bin56","bin57","bin58","bin59","bin60","bin61","bin62","bin63","bin64","bin65","bin66","bin67","bin68","bin69","bin70","bin71","bin72","bin73","bin74","bin75","bin76","bin77","bin78","bin79","bin80","bin81","bin82","bin83","bin84","bin85","bin86","bin87","bin88","bin89","bin90","bin91","bin92","bin93","bin94","bin95","bin96","bin97","bin98","bin99","bin100","bin101","bin102","bin103","bin104","bin105","bin106","bin107","bin108","bin109","bin110","bin111","bin112","bin113","bin114","bin115","bin116","bin117","bin118","bin119","bin120","bin121","bin122","bin123","bin124","bin125","bin126","bin127","bin128","bin129","bin130","bin131","bin132","bin133","bin134","bin135","bin136","bin137","bin138","bin139","bin140","bin141","bin142","bin143","bin144","bin145","bin146","bin147","bin148","bin149","bin150","bin151","bin152","bin153","bin154","bin155","bin156","bin157","bin158","bin159","bin160","bin161","bin162","bin163","bin164","bin165","bin166","bin167","bin168","bin169","bin170","bin171","bin172","bin173","bin174","bin175","bin176","bin177","bin178","bin179","bin180","bin181","bin182","bin183","bin184","bin185","bin186","bin187","bin188","bin189","bin190","bin191","bin192","bin193","bin194","bin195","bin196","bin197","bin198","bin199","bin200","bin201","bin202","bin203","bin204","bin205","bin206","bin207","bin208","bin209","bin210","bin211","bin212","bin213","bin214","bin215","bin216","bin217","bin218","bin219","bin220","bin221","bin222","bin223","bin224","bin225","bin226","bin227","bin228","bin229","bin230","bin231","bin232","bin233","bin234","bin235","bin236","bin237","bin238","bin239","bin240","bin241","bin242","bin243","bin244","bin245","bin246","bin247","bin248","bin249","bin250","bin251","bin252","bin253","bin254","bin255","bin256","bin257","bin258","bin259","bin260","bin261","bin262","bin263","bin264","bin265"
"bNRIiRCbraya","group","Qingdao","HeS","NaN","0","0","NaN","0","0","0","NaN","0","0","0","NaN","0","0","NaN","0","0","NaN","0","NaN","NaN","NaN","0","0","NaN","0","0","0","0","0","0","0","0","NaN","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","NaN","0","NaN","0","0","NaN","NaN","0","0","NaN","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","NaN","0","0","0","NaN","0","0","0.0374331550802139","0","0","0","NaN","0","0","0","0","NaN","NaN","NaN","0","0","0","0","NaN","0","NaN","NaN","0","0","0","NaN","0","0","0","0","0","0","NaN","0","0.0287878787878788","0","0","NaN","0","0","0.0872727272727273","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","NaN","NaN","0","0","NaN","0","0","0","0","NaN","0","NaN","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","NaN","0","0","0","0","NaN","0","0","0","0","NaN","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0450725744843392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","NaN","NaN","NaN","0.0636363636363636","NaN"
"bNRIiRCbraya","group","Qingdao","HoS","NaN","0.237536656891496","0.0594405594405594","NaN","0.040959040959041","0","0","NaN","0.0292207792207792","0.0830822212656048","0","NaN","0.206896551724138","0.0454545454545454","NaN","0.175084175084175","0.0289256198347107","NaN","0.0712530712530713","NaN","NaN","NaN","0","0.0384615384615385","NaN","0","0","0","0.0227272727272727","0","0.0179163901791639","0","0.0155844155844156","NaN","NaN","0.140628250468067","0","0.163636363636364","0","0.0374331550802139","0","0.0352272727272727","0","0","0","0","NaN","0","0","NaN","0","NaN","0","0","NaN","NaN","0","0","NaN","0","0","NaN","0","NaN","0.375494071146245","0.185383244206774","0","NaN","0.454545454545455","NaN","0","NaN","0","0","0","NaN","NaN","0.244628099173554","0.0200956937799043","0","NaN","0.636363636363636","0","0.00420168067226891","0.45889748549323","0.0600343053173242","0","NaN","0.314318592799605","0.029126213592233","0.235537190082645","0.0076608784473953","NaN","NaN","NaN","0","0","0","0","NaN","0","NaN","NaN","0.267900241351569","0","0","NaN","0","0","0.0649350649350649","0","0.508355481122802","0","NaN","0.0921544209215442","0","0","0","NaN","0.100826446280992","0","0.0254545454545455","0","0.198051948051948","0","0","0.0118577075098814","0","0.0805600649350649","0","0.00603188280913399","0","0","0","0.00586510263929619","0.35347261434218","0.144522144522145","0.193939393939394","NaN","0.0181818181818182","0","0","0","0.145454545454545","0","NaN","NaN","0","0","NaN","0","0","0.909090909090909","0","NaN","0","NaN","NaN","0.053030303030303","NaN","0","0.0482374768089054","0.127272727272727","0","0.0771535580524345","0","0.0238450074515648","0","0.0484848484848485","0","NaN","0.00454545454545455","0","0","0","0","NaN","0","0.395894428152493","0","0","0","NaN","0","NaN","0.669421487603306","0","0","NaN","0","0.0103305785123967","0.00642127616543634","0","0.0266095606521138","0","NaN","0.545454545454545","0","0.0143540669856459","0","NaN","0.178291536050157","0.425668449197861","0.00328587075575027","0.290909090909091","NaN","0.0290135396518375","0","NaN","0","0.0505050505050505","0","0.0454545454545455","0","1","0.938177978304694","0","0.0178571428571429","0.0414827890556046","0.0779220779220779","0.172494172494172","0","0.0249554367201426","NaN","0","NaN","NaN","0","NaN","0","0.018716577540107","0.454545454545455","0.0640143438650901","0.0078740157480315","0.4375","0.328725855041644","0.296892980437284","0.570799335692108","0.0324675324675325","0.0216095380029806","0","0","0.00217312567910177","0.0802139037433155","0.260519480519481","0","0.0572851805728518","0.116883116883117","0.988431613431613","0","0.287878787878788","0.1","0.0956937799043062","0","0.0245520902455209","0.109090909090909","0","0.129032258064516","0","NaN","NaN","NaN","NaN","0.290909090909091","NaN"
"bNRIiRCbraya","group","Qingdao","DL","NaN","0.413489736070381","0.0646853146853147","NaN","0.373626373626374","0.373092628411777","0","NaN","0.675324675324675","0.207255508159512","0.132870486425216","NaN","0.391849529780564","0.621212121212121","NaN","0.188552188552189","0.710743801652893","NaN","0.346437346437346","NaN","NaN","NaN","1","0.835664335664336","NaN","0","0.898989898989899","0.696969696969697","0.545454545454546","0.395256916996047","0.380889183808892","0.79020979020979","0.664935064935065","NaN","NaN","0.050759309340545","0.181818181818182","0.418181818181818","0.709090909090909","0.786096256684492","0.396969696969697","0.636363636363636","0","0.0909090909090909","0","0.136363636363636","NaN","0","1","NaN","1","NaN","0.0909090909090909","0.909090909090909","NaN","NaN","1","0","NaN","0.636363636363636","0","NaN","0.0909090909090909","NaN","0.37104743083004","0.484848484848485","0.539298119535274","NaN","0.305454545454545","NaN","0.0909090909090909","NaN","1","0.818181818181818","1","NaN","NaN","0.0760330578512397","0.591387559808612","0.367036215816704","NaN","0.141414141414141","0.793062200956938","0.633307868601986","0.0541586073500967","0.475128644939966","0.772727272727273","NaN","0.199408186749959","0.324801412180053","0.586776859504132","0.19611848825332","NaN","NaN","NaN","0","1","0.886363636363636","0","NaN","0","NaN","NaN","0.3065164923572","0.96694214876033","0.696969696969697","NaN","0","0.417121940559441","0.51948051948052","0.0959440559440559","0.11395492773146","0.363636363636364","NaN","0.744084682440847","0.683333333333333","0.0705480959718248","0.151515151515152","NaN","0.302479338842975","0.272727272727273","0.392727272727273","0.495454545454545","0.314935064935065","0.588638886086167","0.622377622377622","0.479578392621871","0.296251511487303","0.637987012987013","0.428667986288804","0.50883239982766","1","0.271887131351759","0.885454545454545","0.388074291300098","0.327310370788632","0.624708624708625","0.0727272727272727","NaN","0.788311688311688","0.674242424242424","0","0.525252525252525","0.488636363636364","0.649350649350649","NaN","NaN","0","0.254545454545455","NaN","0.0909090909090909","0","0.0406611570247934","0","NaN","1","NaN","NaN","0.878787878787879","NaN","1","0.385899814471243","0.131818181818182","1","0","1","0.687034277198212","0.707792207792208","0.55959595959596","0.696969696969697","NaN","0.815909090909091","1","1","1","0","NaN","0.0909090909090909","0.299120234604106","0.0909090909090909","0","0.818181818181818","NaN","0.181818181818182","NaN","0","0.0909090909090909","0","NaN","0.224589216414829","0.75","0.484831631105269","0","0.547720364741641","0.545454545454546","NaN","0.197860962566845","0.765793528505393","0.610845295055821","0.0909090909090909","NaN","0.147335423197492","0.247058823529412","0.301423877327492","0.0484848484848485","NaN","0.176015473887814","0.0909090909090909","NaN","0.363636363636364","0.161616161616162","1","0.125","0.58975161108678","0","0.0288230776615148","1","0.821428571428571","0.682259488084731","0.805194805194805","0.686868686868687","0.87012987012987","0.875222816399287","NaN","1","NaN","NaN","1","NaN","0.628099173553719","0.705882352941177","0.409090909090909","0.594640434192673","0.456692913385827","0.193181818181818","0.390040758461811","0.140391254315305","0.253881146653188","0.253246753246753","0.620715350223547","1","0.909090909090909","0.70554147048171","0.684491978609626","0.0309090909090909","0.696969696969697","0.251556662515567","0.441558441558442","0","0.931818181818182","0.276515151515152","0.281818181818182","0.308612440191388","0.696969696969697","0.67750497677505","0.248484848484848","1","0.43108504398827","0","NaN","NaN","NaN","NaN","0.1","NaN"
"bNRIiRCbraya","group","Qingdao","HD","NaN","0","0","NaN","0","0.0154738878143133","0.00583498657953087","NaN","0","0.0280593276718976","0.00506806465324628","NaN","0","0","NaN","0","0","NaN","0","NaN","NaN","NaN","0","0","NaN","0","0","0","0","0","0","0","0","NaN","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","NaN","0","NaN","0","0","NaN","NaN","0","0","NaN","0","0","NaN","0","NaN","0","0","0.0653012336806803","NaN","0","NaN","0","NaN","0","0","0","NaN","NaN","0","0","0.0362158167036216","NaN","0","0","0.00152788388082506","0","0","0","NaN","0.00674009534769028","0","0","0","NaN","NaN","NaN","0","0","0","0","NaN","0","NaN","NaN","0","0","0","NaN","0","0.0873579545454545","0","0.106759906759907","0.0641497069210325","0","NaN","0","0","0","0","NaN","0","0","0","0","0","0.0397538088992029","0","0","0.0316587886116302","0.00162337662337662","0.0282914111910394","0","0","0.0378643026826583","0","0","0.00846979107848673","0","0","NaN","0","0","0.0219507144336302","0","0","0","NaN","NaN","0","0","NaN","0","0.247603130429044","0","0.16109255919133","NaN","0","NaN","NaN","0","NaN","0","0","0","0","0.0185903983656793","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0.0131285608124845","0","0.0218424512084134","0","0.0483282674772037","0","NaN","0","0","0","0","NaN","0","0","0.00591456736035049","0","NaN","0","0","NaN","0","0","0","0","0.0997309641494087","0","0.00669578573485648","0","0","0","0","0","0","0","NaN","0","NaN","NaN","0","NaN","0","0","0","0.0437584803256445","0","0","0.0127591706539075","0","0.0161744530290996","0","0.0022354694485842","0","0","0","0","0.00428571428571429","0","0","0","0.0115683865683866","0","0","0","0","0","0","0","0","0","0","NaN","NaN","NaN","NaN","0","NaN"
"bNRIiRCbraya","group","Qingdao","DR","NaN","0.348973607038123","0.875874125874126","NaN","0.585414585414585","0.611433483773909","0.994165013420469","NaN","0.295454545454545","0.681602942902986","0.862061448921538","NaN","0.401253918495298","0.333333333333333","NaN","0.636363636363636","0.260330578512397","NaN","0.582309582309582","NaN","NaN","NaN","0","0.125874125874126","NaN","1","0.101010101010101","0.303030303030303","0.431818181818182","0.604743083003953","0.601194426011944","0.20979020979021","0.319480519480519","NaN","NaN","0.808612440191388","0.818181818181818","0.418181818181818","0.290909090909091","0.176470588235294","0.603030303030303","0.328409090909091","1","0.909090909090909","1","0.863636363636364","NaN","1","0","NaN","0","NaN","0.909090909090909","0.0909090909090909","NaN","NaN","0","1","NaN","0.363636363636364","1","NaN","0.909090909090909","NaN","0.253458498023715","0.329768270944742","0.395400646784046","NaN","0.24","NaN","0.909090909090909","NaN","0","0.181818181818182","0","NaN","NaN","0.679338842975207","0.388516746411483","0.596747967479675","NaN","0.222222222222222","0.206937799043062","0.323529411764706","0.486943907156673","0.46483704974271","0.227272727272727","NaN","0.479533125102745","0.646072374227714","0.177685950413223","0.796220633299285","NaN","NaN","NaN","1","0","0.113636363636364","1","NaN","1","NaN","NaN","0.425583266291231","0.0330578512396694","0.303030303030303","NaN","1","0.495520104895105","0.415584415584416","0.797296037296037","0.313539884224706","0.636363636363636","NaN","0.163760896637609","0.287878787878788","0.929451904028175","0.848484848484849","NaN","0.596694214876033","0.727272727272727","0.494545454545455","0.454545454545455","0.487012987012987","0.37160730501463","0.377622377622378","0.508563899868248","0.672089699901066","0.279829545454545","0.543040602520156","0.485135717363206","0","0.690248565965583","0.114545454545455","0.606060606060606","0.310747223790702","0.230769230769231","0.733333333333333","NaN","0.193506493506493","0.325757575757576","0.97804928556637","0.474747474747475","0.365909090909091","0.350649350649351","NaN","NaN","1","0.745454545454545","NaN","0.909090909090909","0.752396869570956","0.0502479338842975","0.83890744080867","NaN","0","NaN","NaN","0.0681818181818182","NaN","0","0.565862708719852","0.740909090909091","0","0.904256043581886","0","0.289120715350224","0.292207792207792","0.391919191919192","0.303030303030303","NaN","0.179545454545455","0","0","0","1","NaN","0.909090909090909","0.304985337243402","0.909090909090909","1","0.181818181818182","NaN","0.818181818181818","NaN","0.330578512396694","0.909090909090909","1","NaN","0.762282222772686","0.239669421487603","0.486904641520882","1","0.377341807129041","0.454545454545455","NaN","0.25668449197861","0.234206471494607","0.374800637958533","0.909090909090909","NaN","0.674373040752351","0.327272727272727","0.689375684556407","0.660606060606061","NaN","0.794970986460348","0.909090909090909","NaN","0.636363636363636","0.787878787878788","0","0.829545454545455","0.310517424763812","0","0.0263031582989344","0","0.160714285714286","0.276257722859665","0.116883116883117","0.140637140637141","0.12987012987013","0.0998217468805704","NaN","0","NaN","NaN","0","NaN","0.371900826446281","0.275401069518717","0.136363636363636","0.297586741616592","0.535433070866142","0.369318181818182","0.268474215842637","0.562715765247411","0.159145064625605","0.714285714285714","0.355439642324888","0","0.0909090909090909","0.292285403839189","0.19022154316272","0.704285714285714","0.303030303030303","0.691158156911582","0.441558441558442","0","0.0681818181818182","0.435606060606061","0.618181818181818","0.595693779904306","0.303030303030303","0.297942932979429","0.642424242424242","0","0.439882697947214","1","NaN","NaN","NaN","NaN","0.545454545454545","NaN"
"bNRIiRCbraya","group","Dandong","HeS","0","0","0","0","0","0","0","0","0","0","0","0.144385026737968","0","0","0.204116638078902","0","0","0","0.00982800982800983","0","0.053030303030303","0","0","0","0","0","0.0665584415584416","0","0.342245989304813","0","0","0","0","0","0.02418682235196","0","0","0","0","0","0","0","0.0386363636363636","0","0.0942886110172356","0","0","0","0.0165289256198347","0.0303030303030303","0","0","0","0.0757575757575758","0","0","0.0227272727272727","0.034965034965035","0","0.0661157024793388","0.0245700245700246","0","0","0.0748663101604278","0","0","0","0","0","0.0171717171717172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0979020979020979","0","0","0","0","0","0","0","0","0","0.0268595041322314","0","0","0.0467532467532467","0","0","0.0411931818181818","0.0336700336700337","0","0","0","0.0253496503496503","0","0.0233415233415233","0","0","0","0","0","0.0606060606060606","0","0","0","0","0.0238095238095238","0","0","0","0.0867768595041322","0","0.0208845208845209","0","0","0","0","0","0","0.0662557781201849","0","0","0","0","0","0.126721763085399","0.0151515151515152","0","0.0227272727272727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0363636363636364","0","0.025","0","0","0.0278460278460278","0","0","0","0","0","0","0.0651105651105651","0","0","0","0","0","0","0","0","0","0","0.121212121212121","0","0.0265151515151515","0.0763187429854097","0","0","0","0.0170454545454545","0.0909090909090909","0","0.0143540669856459","0","0","0","0","0","0.128853754940711","0","0.0717329545454545","0","0","0","0","0.0241301907968575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0348894348894349","0","0","0","0.0462519936204147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0278592375366569","0","0","0.0244755244755245","0","0","0","0","0.101479915433404","0.0227272727272727","0","0.0314685314685315","0","0","0.114922813036021","0","0","0"
"bNRIiRCbraya","group","Dandong","HoS","0","0.0454545454545455","0.0775193798449612","0.00363636363636364","1","0","0","0","0","0.935651658920318","0","0","0.676313920454546","0.156709956709957","0.0823327615780446","0","0.133116883116883","0.231818181818182","0.042997542997543","0.296791443850267","0.136363636363636","0","0.118577075098814","0","0","0.223140495867769","0.0357142857142857","0","0.0124777183600713","0","0.0884387351778656","0.113096406832908","0.0231362467866324","0.0170454545454545","0","0.804049313420868","0.061128526645768","0.00559440559440559","0.0234933605720123","0.101132909643548","0.0226070226070226","0","0","0","0","0","0.254545454545455","0","0.09366391184573","0","0","0","0.0284090909090909","0","0.0363636363636364","0","0.0568181818181818","0","0","0.0247933884297521","0","0.210909090909091","0.0303030303030303","0.229946524064171","0.403741336383823","0","0","0","0.0996347402597403","0.0303030303030303","0.00491400491400491","0.396637608966376","0.0133333333333333","0.00716253443526171","0.145454545454545","0.0141065830721003","0","0.0371193598577462","0.772860570514529","0","0","0.135021097046413","0.087249304640609","0","0","0.00826446280991736","0.0378787878787879","0.00854179377669311","0","0.981700118063754","0.428571428571428","1","0.0456530369194125","0.0330578512396694","0","0.151515151515152","0.147727272727273","0","0","0.013986013986014","0.0696022727272727","0.0505050505050505","0.293706293706294","0","0.328063241106719","0","0.0492424242424242","0.165847665847666","0","0","0","0","0.0819964349376114","0","0","0.0320625610948192","0.862509201324991","0.587081339712919","0.0432900432900433","0","0","0.0265151515151515","0.0413223140495868","0","0.0282555282555283","0","0.175923053056159","0.803960396039604","0.0113063407181054","0","0.439479966449448","0.0215716486902928","0.908729410285427","0.0112079701120797","0","0","0","0","0.0151515151515152","0.388755980861244","0.0618686868686869","0","0.404512753433617","0.614922813036021","0","0.0794148380355277","0.213636363636364","0","0","0","0","0.173231766396044","0.0367118310498827","0.718019876739049","0.041361482119776","0","0.145454545454545","0","0.296103896103896","0","0.0492424242424242","0.256371243818943","0.04995904995905","0.0516934046345811","0","0","0.365895800106326","0","0.0278648554510624","0.0558968058968059","0.0632411067193676","0","0","0.52334455667789","0","0.0227272727272727","0.0865800865800866","0.106060606060606","0","0.0707070707070707","0","0","0","0.152637485970819","0.484848484848485","0.0652680652680653","0.00386847195357834","0","0.0802139037433155","0","0","0","0","0.936660724896019","0","0.00649350649350649","0.08300395256917","0","0","0","0.0320855614973262","0","0.0176640779655855","0.0134680134680135","0","0","0","0","0","0","0.191735537190083","0.183896103896104","0.0339602925809822","0.0506993006993007","0.0530040893362693","0","0","0.0768662232076866","0","0.0221130221130221","0.0462249614791988","0.117768595041322","0.0354545454545455","0.00956937799043062","0.082089552238806","0","0.341586842580878","0","0","0.0203208556149733","0","0.109090909090909","0.0068133151644929","0.0313479623824451","0.122641509433962","0.0377622377622378","0.0448642266824085","0.0500770416024653","0.0227272727272727","0.00691121743753323","0.0570824524312896","0.0102639296187683","0","0.00884955752212389","0","0.0113636363636364","0","0","0.0190909090909091","0.210042664916311","0.0472027972027972","0","0.149090909090909","0.269480519480519","0.0251450676982592","0","0.105681818181818","0.153882575757576","0.0384615384615385","0.0428090428090428","0","0.0137221269296741","0","0","0"
"bNRIiRCbraya","group","Dandong","DL","0.471074380165289","0.636363636363636","0","0.254545454545455","0","0","0","0.0340909090909091","0.184973378031946","0","0","0.470588235294118","0.0211292613636364","0.303030303030303","0.243567753001715","0","0.399350649350649","0.190909090909091","0.471744471744472","0.233957219251337","0.0454545454545455","0","0.50197628458498","0.327362292879534","1","0.669421487603306","0.474837662337662","0.512016718913271","0.285204991087344","0.863636363636364","0.517045454545455","0","0.523253096517878","0.667613636363636","0.525437864887406","0","0.647335423197492","0.464335664335664","0.724208375893769","0.314451505940868","0.424723424723425","0.610323574730354","0.490909090909091","0.769412878787879","0.724231159175397","0.545454545454545","0.2","0.425837320574163","0.473829201101928","0","0.886363636363636","0.0909090909090909","0.204545454545455","0.0606060606060606","0.0848484848484849","0.0909090909090909","0.359848484848485","0.195804195804196","0.65034965034965","0.192837465564738","0.16953316953317","0.287272727272727","0.470588235294118","0.0748663101604278","0","0.0542786784321773","0.55","0.487845487845488","0.150162337662338","0.515151515151515","0.476658476658477","0","0.696969696969697","0.571900826446281","0.163636363636364","0.487460815047022","0.265734265734266","0.0186708157368304","0","0.0198720107780397","0.171717171717172","0.0521672420406598","0.30171277997365","0.0574453273159373","0.623543123543124","0.170661157024793","0.0984848484848485","0.463697376449054","0.0593692022263451","0","0.020021645021645","0","0.398570861452958","0.586776859504132","0.652892561983471","0.185997910135841","0.25","0.4","0.190018744142455","0","0.440340909090909","0.265993265993266","0.216783216783217","0.333619210977702","0.0411067193675889","0.586538461538461","0.575757575757576","0.378378378378378","0.493090909090909","0.204545454545455","0","0.0322184568537891","0.388591800356506","0.121212121212121","0.355414210363016","0.323313782991202","0.0307554287817446","0.141148325358852","0.480519480519481","0.592748292170257","0.197860962566845","0.481818181818182","0.318181818181818","0.617424242424242","0.335380835380835","0.191304347826087","0.0198572758299721","0","0.276546982429335","0","0","0.24191063174114","0.0200710423739469","0.279145512022224","0","0.244813038201468","0.0795780151081011","0.352617079889807","0.393939393939394","0","0.598484848484849","0","0.254087638979725","0","0.581818181818182","0.532915360501567","0.477272727272727","0","0.168831168831169","0.553246753246753","1","0.229461093849186","0.323669669215048","0.125251274171168","0.487720809995692","0.801652892561983","0.547727272727273","0.236363636363636","0.149350649350649","0.686363636363636","0.553030303030303","0.0483073411943705","0.475020475020475","0.383244206773619","0","0","0","0","0.402647161267851","0.432432432432432","0.193675889328063","0.463047743623283","0.453125","0","0.0919609316303531","0","0","0.0378787878787879","0.0469735919607385","0.651515151515151","0.363636363636364","0.239669421487603","0.0681818181818182","0.474747474747475","0.212121212121212","0.498834498834499","0.65183752417795","0.488636363636364","0.0695187165775401","0.214518317503392","0.31866028708134","0.588093322606597","0.218181818181818","0.0327589621707269","0.527272727272727","0.103896103896104","0.0363636363636364","0.0196022727272727","0.362215909090909","0.0318181818181818","0.101604278074866","0.0302310516087238","0","0.71324354657688","0.688636363636364","0","0.748549323017408","0.702479338842975","0","0.25","0.277685950413223","0.516883116883117","0.269592476489028","0.59965034965035","0.539477823214847","0","0.772727272727273","0.643015521064302","0.484339190221543","0.543488943488943","0.543913713405239","0.548553719008264","0.508636363636364","0.762360446570973","0.453867028493894","0.61038961038961","0.337972166998012","0.591981764548136","0.804407713498623","0.60427807486631","0.77807486631016","0.474380165289256","0.347868405684251","0.510971786833856","0.515437392795883","0.688111888111888","0","0.535439137134052","0","0.727804359383307","0.683932346723044","0.56891495601173","0.74684804246848","0.636363636363636","0.107438016528926","0.755681818181818","0.744318181818182","0.555718475073314","0.556363636363636","0.420413521496554","0.660839160839161","0.674418604651163","0.583030303030303","0.230519480519481","0.611218568665377","0.0179704016913319","0.331818181818182","0.147253787878788","0.673659673659674","0.720538720538721","0.891566265060241","0.504288164665523","0.136363636363636","0.531818181818182","1"
"bNRIiRCbraya","group","Dandong","HD","0","0","0","0","0","0","0.0367217258509014","0","0","0.0102741048782686","0.0225867443405386","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0214211076280042","0","0","0","0","0","0","0","0.010323744612609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00826446280991736","0.00245700245700246","0","0","0","0","0.0126205622819618","0.00151515151515152","0","0","0.00505050505050505","0.00122850122850123","0","0","0","0","0","0","0","0.0135963743001866","0.0326403135429744","0","0","0.00849070414287806","0.0273903545622584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0100749765698219","0","0","0","0","0","0","0","0","0","0.0126060606060606","0","0.037771366603237","0.0312034444935579","0","0","0","0.0465298142717498","0.00749907986750092","0","0","0","0","0.0106060606060606","0","0","0","0","0","0","0.0109243697478992","0.00707873284490765","0","0.00154083204930663","0","0.0207874317463359","0.0163192904656319","0","0","0.00137741046831956","0","0","0","0.0245989304812834","0","0","0","0","0","0","0","0","0","0.0317563729912131","0.0183180682764363","0.00711018972648786","0.00861697544161999","0","0","0","0","0","0","0.0224419931532902","0","0.011883541295306","0.0161994504660924","0.0124605124605125","0.0146198830409357","0.00998341976223233","0","0","0","0","0.00378787878787879","0","0.0110443275732532","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00789473684210526","0","0","0","0","0","0","0","0","0","0","0","0.0133241967412822","0.00112233445566779","0.00227272727272727","0","0","0","0","0","0","0.00285714285714286","0","0","0","0.0161472630389149","0.00909090909090909","0.00221729490022173","0.00381970970206264","0.00196560196560197","0","0","0","0","0","0","0.0265678655340683","0.0226602306248324","0","0","0","0","0.00506131983648044","0","0","0","0.0311885084612357","0.00154083204930663","0","0","0","0","0","0","0.0155195255819822","0","0","0","0","0","0","0.00140944326990839","0.0127272727272727","0","0","0","0.00340909090909091","0.0170454545454545","0.00932400932400932","0.0076960076960077","0","0","0","0","0"
