id1	id2	similarity	distance
XM8_FDME220007442-1r	BH10_FDSW220017130-1r	0.6005576433507089	971525.926570525
YC11_FDME220007415-1r	BH10_FDSW220017130-1r	0.48624075645532805	1712909.6391836
YC13_FDME220007417-1r	BH10_FDSW220017130-1r	0.476118317371803	1712909.6391836
YC15_FDME220007419-1r	BH10_FDSW220017130-1r	0.418050672808825	1712909.6391836
YC1_FDME220007405-1r	BH10_FDSW220017130-1r	0.433082797914899	1712909.6391836
YC3_FDME220007407-1r	BH10_FDSW220017130-1r	0.439265365498848	1712909.6391836
YC5_FDME220007409-1r	BH10_FDSW220017130-1r	0.49733301006182595	1712909.6391836
YC7_FDME220007411-1a	BH10_FDSW220017130-1r	0.44732694872105705	1712909.6391836
YC9_FDME220007413-1r	BH10_FDSW220017130-1r	0.42574857558491896	1712909.6391836
ZH11_FDSW220008794-2r	BH10_FDSW220017130-1r	0.532306946296521	473297.554903501
ZH13_FDSW220008796-2r	BH10_FDSW220017130-1r	0.531397745181234	473297.554903501
ZH15_FDSW220008798-2r	BH10_FDSW220017130-1r	0.526548672566372	473297.554903501
ZH1_FDSW220008784-1r	BH10_FDSW220017130-1r	0.529276275912232	473297.554903501
ZH3_FDSW220008786-1r	BH10_FDSW220017130-1r	0.539035034549642	473297.554903501
ZH5_FDSW220008788-1r	BH10_FDSW220017130-1r	0.540065462480301	473297.554903501
ZH7_FDSW220008790-1r	BH10_FDSW220017130-1r	0.537762152988241	473297.554903501
ZH9_FDSW220008792-2r	BH10_FDSW220017130-1r	0.532185719481149	473297.554903501
DD11_FDSW220008398-1r	BH12_FDSW220017132-1r	0.511092253606498	2455804.27605759
DD13_FDSW220008400-2r	BH12_FDSW220017132-1r	0.46551097102679095	2455804.27605759
DD15_FDSW220008402-2r	BH12_FDSW220017132-1r	0.49957570614619995	2455804.27605759
DD1_FDSW220008388-1r	BH12_FDSW220017132-1r	0.45581282579706595	2455804.27605759
DD3_FDSW220008390-2r	BH12_FDSW220017132-1r	0.501394108376773	2455804.27605759
DD5_FDSW220008392-2r	BH12_FDSW220017132-1r	0.506546248030064	2455804.27605759
DD7_FDSW220008394-1r	BH12_FDSW220017132-1r	0.483755606740211	2455804.27605759
DD9_FDSW220008396-1r	BH12_FDSW220017132-1r	0.508485877076009	2455804.27605759
DY10_FDME210438608-1r	BH12_FDSW220017132-1r	0.41968723481634096	2047495.98508791
DY11_FDME210438609-1r	BH12_FDSW220017132-1r	0.47054188386471096	2047495.98508791
DY13_FDME210438611-1b	BH12_FDSW220017132-1r	0.43750757667596096	2047495.98508791
DY15_FDME210438613-1r	BH12_FDSW220017132-1r	0.445023639228997	2047495.98508791
DY2_FDME210438600-1b	BH12_FDSW220017132-1r	0.44666020123651395	2047495.98508791
DY3_FDME210438601-1r	BH12_FDSW220017132-1r	0.51091041338344	2047495.98508791
DY6_FDME210438604-1r	BH12_FDSW220017132-1r	0.44387198448296805	2047495.98508791
DY7_FDME210438605-1r	BH12_FDSW220017132-1r	0.42229361134682997	2047495.98508791
LYG11_FDME210455392-2r	BH12_FDSW220017132-1r	0.422172384531458	1779835.17042156
LYG13_FDME210455394-1a	BH12_FDSW220017132-1r	0.39732088738028803	1779835.17042156
LYG15_FDME210455396-1a	BH12_FDSW220017132-1r	0.31482603951994204	1779835.17042156
LYG1_FDME210455382-1r	BH12_FDSW220017132-1r	0.44423566492908195	1779835.17042156
LYG3_FDME210455384-1r	BH12_FDSW220017132-1r	0.452297248151291	1779835.17042156
LYG5_FDME210455386-1r	BH12_FDSW220017132-1r	0.39132016001939596	1779835.17042156
LYG6_FDME210455387-1r	BH12_FDSW220017132-1r	0.48072493635592195	1779835.17042156
LYG7_FDME210455388-1r	BH12_FDSW220017132-1r	0.5001212268153721	1779835.17042156
NB11_FDME210455362-1b	BH12_FDSW220017132-1r	0.47036004364165396	1583673.59694838
NB12_FDME210455363-1r	BH12_FDSW220017132-1r	0.470238816826282	1583673.59694838
NB15_FDME210455366-1r	BH12_FDSW220017132-1r	0.47017820341859595	1583673.59694838
NB1_FDME210455352-1r	BH12_FDSW220017132-1r	0.49199903018547697	1583673.59694838
NB2_FDME210455353-1r	BH12_FDSW220017132-1r	0.41914171414716905	1583673.59694838
NB4_FDME210455355-1r	BH12_FDSW220017132-1r	0.47830040004849095	1583673.59694838
NB6_FDME210455357-1r	BH12_FDSW220017132-1r	0.485513395563099	1583673.59694838
NB7_FDME210455358-1r	BH12_FDSW220017132-1r	0.493453751969936	1583673.59694838
CXD_1412_FDSW210423229-1r	BH12_FDSW220017132-1r	0.49751485028488296	2003105.34066145
CXD_1414_FDSW210423231-1r	BH12_FDSW220017132-1r	0.49127166929324795	2003105.34066145
CXD_1604_FDSW210423236-1r	BH12_FDSW220017132-1r	0.49005940113953195	2003105.34066145
CXD_1609_FDSW210423241-1r	BH12_FDSW220017132-1r	0.458176748696812	2003105.34066145
CXD_1610_FDSW210423242-1r	BH12_FDSW220017132-1r	0.43041580797672396	2003105.34066145
CXD_1611_FDSW210423243-1r	BH12_FDSW220017132-1r	0.45144866044369003	2003105.34066145
CXD_1612_FDSW210423244-1r	BH12_FDSW220017132-1r	0.470602497272397	2003105.34066145
CXD_1613_FDSW210423245-1r	BH12_FDSW220017132-1r	0.445508546490484	2003105.34066145
ST10_L1	BH12_FDSW220017132-1r	0.51091041338344	803071.071627125
ST12_L1	BH12_FDSW220017132-1r	0.466602012365135	803071.071627125
ST13_L1	BH12_FDSW220017132-1r	0.5130924960601291	803071.071627125
ST15_L1	BH12_FDSW220017132-1r	0.52369984240514	803071.071627125
ST1_FDME220007465-1r	BH12_FDSW220017132-1r	0.464722996726876	803071.071627125
ST3_L1	BH12_FDSW220017132-1r	0.5370954055036969	803071.071627125
ST7_FDME220007471-1r	BH12_FDSW220017132-1r	0.51478967147533	803071.071627125
ST9_L1	BH12_FDSW220017132-1r	0.545278215541278	803071.071627125
SY11_FDME210455407-1r	BH12_FDSW220017132-1r	0.34895138804703596	369465.896208882
SY12_FDME210455408-1r	BH12_FDSW220017132-1r	0.33058552551824505	369465.896208882
SY13_FDME210455409-2a	BH12_FDSW220017132-1r	0.43108255546126795	369465.896208882
SY15_FDME210455411-2a	BH12_FDSW220017132-1r	0.32761546854164103	369465.896208882
SY1_FDME210455397-2a	BH12_FDSW220017132-1r	0.461389259304158	369465.896208882
SY3_FDME210455399-2a	BH12_FDSW220017132-1r	0.442780943144624	369465.896208882
SY7_FDME210455403-2a	BH12_FDSW220017132-1r	0.49454479330828005	369465.896208882
SY9_FDME210455405-2a	BH12_FDSW220017132-1r	0.37374227179052	369465.896208882
WZ10_L1	BH12_FDSW220017132-1r	0.481452297248151	1388394.72069791
WZ11_L1	BH12_FDSW220017132-1r	0.45169111407443296	1388394.72069791
WZ14_L1	BH12_FDSW220017132-1r	0.47199660564917	1388394.72069791
WZ15_FDME210455471-1r	BH12_FDSW220017132-1r	0.47726997211783295	1388394.72069791
WZ1_L1	BH12_FDSW220017132-1r	0.47072372408776797	1388394.72069791
WZ3_L1	BH12_FDSW220017132-1r	0.47151169838768303	1388394.72069791
WZ5_L1	BH12_FDSW220017132-1r	0.45908594981209805	1388394.72069791
WZ7_FDME210455463-1r	BH12_FDSW220017132-1r	0.507697902776094	1388394.72069791
XM10_FDME220007444-1r	BH12_FDSW220017132-1r	0.559279912716693	971525.926570525
XM12_FDME220007446-1r	BH12_FDSW220017132-1r	0.5268517396048009	971525.926570525
XM14_FDME220007448-1r	BH12_FDSW220017132-1r	0.544308401018305	971525.926570525
XM15_FDME220007449-1r	BH12_FDSW220017132-1r	0.557582737301491	971525.926570525
XM2_FDME220007436-1r	BH12_FDSW220017132-1r	0.525578858043399	971525.926570525
XM4_FDME220007438-1r	BH12_FDSW220017132-1r	0.568129470238817	971525.926570525
XM6_FDME220007440-1r	BH12_FDSW220017132-1r	0.5749787853073101	971525.926570525
XM8_FDME220007442-1r	BH12_FDSW220017132-1r	0.5692811249848471	971525.926570525
YC11_FDME220007415-1r	BH12_FDSW220017132-1r	0.46351072857316	1712909.6391836
YC13_FDME220007417-1r	BH12_FDSW220017132-1r	0.459692083888956	1712909.6391836
YC15_FDME220007419-1r	BH12_FDSW220017132-1r	0.411928718632562	1712909.6391836
YC1_FDME220007405-1r	BH12_FDSW220017132-1r	0.42332403927748796	1712909.6391836
YC3_FDME220007407-1r	BH12_FDSW220017132-1r	0.425263668323433	1712909.6391836
YC5_FDME220007409-1r	BH12_FDSW220017132-1r	0.48036125590980705	1712909.6391836
YC7_FDME220007411-1a	BH12_FDSW220017132-1r	0.43265850406109796	1712909.6391836
YC9_FDME220007413-1r	BH12_FDSW220017132-1r	0.415747363316766	1712909.6391836
ZH11_FDSW220008794-2r	BH12_FDSW220017132-1r	0.503091283791975	473297.554903501
ZH13_FDSW220008796-2r	BH12_FDSW220017132-1r	0.5012728815614009	473297.554903501
ZH15_FDSW220008798-2r	BH12_FDSW220017132-1r	0.49818159776942705	473297.554903501
ZH1_FDSW220008784-1r	BH12_FDSW220017132-1r	0.491332282700933	473297.554903501
ZH3_FDSW220008786-1r	BH12_FDSW220017132-1r	0.507576675960723	473297.554903501
ZH5_FDSW220008788-1r	BH12_FDSW220017132-1r	0.5094556915989821	473297.554903501
ZH7_FDSW220008790-1r	BH12_FDSW220017132-1r	0.512122681537156	473297.554903501
ZH9_FDSW220008792-2r	BH12_FDSW220017132-1r	0.506243180991635	473297.554903501
DD11_FDSW220008398-1r	BH14_FDSW220017134-1r	0.568674990907989	2455804.27605759
DD13_FDSW220008400-2r	BH14_FDSW220017134-1r	0.50503091283792	2455804.27605759
DD15_FDSW220008402-2r	BH14_FDSW220017134-1r	0.557219056855376	2455804.27605759
DD1_FDSW220008388-1r	BH14_FDSW220017134-1r	0.49296884470844904	2455804.27605759
DD3_FDSW220008390-2r	BH14_FDSW220017134-1r	0.5585525518244641	2455804.27605759
DD5_FDSW220008392-2r	BH14_FDSW220017134-1r	0.56879621772336	2455804.27605759
DD7_FDSW220008394-1r	BH14_FDSW220017134-1r	0.539762395441872	2455804.27605759
DD9_FDSW220008396-1r	BH14_FDSW220017134-1r	0.5612801551703239	2455804.27605759
DY10_FDME210438608-1r	BH14_FDSW220017134-1r	0.45896472299672697	2047495.98508791
DY11_FDME210438609-1r	BH14_FDSW220017134-1r	0.503333737422718	2047495.98508791
DY13_FDME210438611-1b	BH14_FDSW220017134-1r	0.49387804582373596	2047495.98508791
DY15_FDME210438613-1r	BH14_FDSW220017134-1r	0.492544550854649	2047495.98508791
DY2_FDME210438600-1b	BH14_FDSW220017134-1r	0.5023033094920599	2047495.98508791
DY3_FDME210438601-1r	BH14_FDSW220017134-1r	0.552915504909686	2047495.98508791
DY6_FDME210438604-1r	BH14_FDSW220017134-1r	0.494484179900594	2047495.98508791
DY7_FDME210438605-1r	BH14_FDSW220017134-1r	0.465207903988362	2047495.98508791
LYG11_FDME210455392-2r	BH14_FDSW220017134-1r	0.465026063765305	1779835.17042156
LYG13_FDME210455394-1a	BH14_FDSW220017134-1r	0.44041702024487805	1779835.17042156
LYG15_FDME210455396-1a	BH14_FDSW220017134-1r	0.335192144502364	1779835.17042156
LYG1_FDME210455382-1r	BH14_FDSW220017134-1r	0.49884834525397004	1779835.17042156
LYG3_FDME210455384-1r	BH14_FDSW220017134-1r	0.508304036852952	1779835.17042156
LYG5_FDME210455386-1r	BH14_FDSW220017134-1r	0.43817432416050395	1779835.17042156
LYG6_FDME210455387-1r	BH14_FDSW220017134-1r	0.535943750757668	1779835.17042156
LYG7_FDME210455388-1r	BH14_FDSW220017134-1r	0.5273972602739729	1779835.17042156
NB11_FDME210455362-1b	BH14_FDSW220017134-1r	0.536186204388411	1583673.59694838
NB12_FDME210455363-1r	BH14_FDSW220017134-1r	0.531822039035035	1583673.59694838
NB15_FDME210455366-1r	BH14_FDSW220017134-1r	0.532913080373379	1583673.59694838
NB1_FDME210455352-1r	BH14_FDSW220017134-1r	0.5300036368044609	1583673.59694838
NB2_FDME210455353-1r	BH14_FDSW220017134-1r	0.45599466602012395	1583673.59694838
NB4_FDME210455355-1r	BH14_FDSW220017134-1r	0.526669899381743	1583673.59694838
NB6_FDME210455357-1r	BH14_FDSW220017134-1r	0.529033822281489	1583673.59694838
NB7_FDME210455358-1r	BH14_FDSW220017134-1r	0.551521396532913	1583673.59694838
CXD_1412_FDSW210423229-1r	BH14_FDSW220017134-1r	0.5577039641168631	2003105.34066145
CXD_1414_FDSW210423231-1r	BH14_FDSW220017134-1r	0.553824706024973	2003105.34066145
CXD_1604_FDSW210423236-1r	BH14_FDSW220017134-1r	0.539944235664929	2003105.34066145
CXD_1609_FDSW210423241-1r	BH14_FDSW220017134-1r	0.512607588798642	2003105.34066145
CXD_1610_FDSW210423242-1r	BH14_FDSW220017134-1r	0.49745423687719703	2003105.34066145
CXD_1611_FDSW210423243-1r	BH14_FDSW220017134-1r	0.519941811128622	2003105.34066145
CXD_1612_FDSW210423244-1r	BH14_FDSW220017134-1r	0.531337131773548	2003105.34066145
CXD_1613_FDSW210423245-1r	BH14_FDSW220017134-1r	0.517820341859619	2003105.34066145
ST10_L1	BH14_FDSW220017134-1r	0.613347072372409	803071.071627125
ST12_L1	BH14_FDSW220017134-1r	0.548248272517881	803071.071627125
ST13_L1	BH14_FDSW220017134-1r	0.590253364044127	803071.071627125
ST15_L1	BH14_FDSW220017134-1r	0.5950418232513031	803071.071627125
ST1_FDME220007465-1r	BH14_FDSW220017134-1r	0.530124863619833	803071.071627125
ST3_L1	BH14_FDSW220017134-1r	0.578736816583828	803071.071627125
ST7_FDME220007471-1r	BH14_FDSW220017134-1r	0.565826160746757	803071.071627125
ST9_L1	BH14_FDSW220017134-1r	0.600497029943023	803071.071627125
SY11_FDME210455407-1r	BH14_FDSW220017134-1r	0.361498363437992	369465.896208882
SY12_FDME210455408-1r	BH14_FDSW220017134-1r	0.34095041823251304	369465.896208882
SY13_FDME210455409-2a	BH14_FDSW220017134-1r	0.46411686265001795	369465.896208882
SY15_FDME210455411-2a	BH14_FDSW220017134-1r	0.329312643956843	369465.896208882
SY1_FDME210455397-2a	BH14_FDSW220017134-1r	0.490120014547218	369465.896208882
SY3_FDME210455399-2a	BH14_FDSW220017134-1r	0.47278457994908496	369465.896208882
SY7_FDME210455403-2a	BH14_FDSW220017134-1r	0.5397017820341861	369465.896208882
SY9_FDME210455405-2a	BH14_FDSW220017134-1r	0.38731967511213505	369465.896208882
WZ10_L1	BH14_FDSW220017134-1r	0.550187901563826	1388394.72069791
WZ11_L1	BH14_FDSW220017134-1r	0.522487574251424	1388394.72069791
WZ14_L1	BH14_FDSW220017134-1r	0.539580555218814	1388394.72069791
WZ15_FDME210455471-1r	BH14_FDSW220017134-1r	0.524730270335798	1388394.72069791
WZ1_L1	BH14_FDSW220017134-1r	0.535822523942296	1388394.72069791
WZ3_L1	BH14_FDSW220017134-1r	0.542126318341617	1388394.72069791
WZ5_L1	BH14_FDSW220017134-1r	0.530670384289005	1388394.72069791
WZ7_FDME210455463-1r	BH14_FDSW220017134-1r	0.5742514244150809	1388394.72069791
XM10_FDME220007444-1r	BH14_FDSW220017134-1r	0.627651836586253	971525.926570525
XM12_FDME220007446-1r	BH14_FDSW220017134-1r	0.5914050187901561	971525.926570525
XM14_FDME220007448-1r	BH14_FDSW220017134-1r	0.6268638622863381	971525.926570525
XM15_FDME220007449-1r	BH14_FDSW220017134-1r	0.624075645532792	971525.926570525
XM2_FDME220007436-1r	BH14_FDSW220017134-1r	0.601709298096739	971525.926570525
XM4_FDME220007438-1r	BH14_FDSW220017134-1r	0.62856103770154	971525.926570525
XM6_FDME220007440-1r	BH14_FDSW220017134-1r	0.6171657170566129	971525.926570525
XM8_FDME220007442-1r	BH14_FDSW220017134-1r	0.6259546611710509	971525.926570525
YC11_FDME220007415-1r	BH14_FDSW220017134-1r	0.5232755485513401	1712909.6391836
YC13_FDME220007417-1r	BH14_FDSW220017134-1r	0.49751485028488296	1712909.6391836
YC15_FDME220007419-1r	BH14_FDSW220017134-1r	0.43708328282216	1712909.6391836
YC1_FDME220007405-1r	BH14_FDSW220017134-1r	0.461631712934901	1712909.6391836
YC3_FDME220007407-1r	BH14_FDSW220017134-1r	0.471632925203055	1712909.6391836
YC5_FDME220007409-1r	BH14_FDSW220017134-1r	0.5144259910292159	1712909.6391836
YC7_FDME220007411-1a	BH14_FDSW220017134-1r	0.468844708449509	1712909.6391836
YC9_FDME220007413-1r	BH14_FDSW220017134-1r	0.44108376772942204	1712909.6391836
ZH11_FDSW220008794-2r	BH14_FDSW220017134-1r	0.573342223299794	473297.554903501
ZH13_FDSW220008796-2r	BH14_FDSW220017134-1r	0.576979027760941	473297.554903501
ZH15_FDSW220008798-2r	BH14_FDSW220017134-1r	0.576494120499454	473297.554903501
ZH1_FDSW220008784-1r	BH14_FDSW220017134-1r	0.562795490362468	473297.554903501
ZH3_FDSW220008786-1r	BH14_FDSW220017134-1r	0.588253121590496	473297.554903501
ZH5_FDSW220008788-1r	BH14_FDSW220017134-1r	0.580130924960601	473297.554903501
ZH7_FDSW220008790-1r	BH14_FDSW220017134-1r	0.5808582858528311	473297.554903501
ZH9_FDSW220008792-2r	BH14_FDSW220017134-1r	0.580252151775973	473297.554903501
DD11_FDSW220008398-1r	BH15_FDSW220017135-1r	0.565038186446842	2455804.27605759
DD13_FDSW220008400-2r	BH15_FDSW220017135-1r	0.5013334949690871	2455804.27605759
DD15_FDSW220008402-2r	BH15_FDSW220017135-1r	0.557158443447691	2455804.27605759
DD1_FDSW220008388-1r	BH15_FDSW220017135-1r	0.48708934416292904	2455804.27605759
DD3_FDSW220008390-2r	BH15_FDSW220017135-1r	0.552248757425142	2455804.27605759
DD5_FDSW220008392-2r	BH15_FDSW220017135-1r	0.5599466602012371	2455804.27605759
DD7_FDSW220008394-1r	BH15_FDSW220017135-1r	0.531518971996606	2455804.27605759
DD9_FDSW220008396-1r	BH15_FDSW220017135-1r	0.5618256758394959	2455804.27605759
DY10_FDME210438608-1r	BH15_FDSW220017135-1r	0.44405382470602495	2047495.98508791
DY11_FDME210438609-1r	BH15_FDSW220017135-1r	0.497029943023397	2047495.98508791
DY13_FDME210438611-1b	BH15_FDSW220017135-1r	0.47514850284883003	2047495.98508791
DY15_FDME210438613-1r	BH15_FDSW220017135-1r	0.47605770396411695	2047495.98508791
DY2_FDME210438600-1b	BH15_FDSW220017135-1r	0.476118317371803	2047495.98508791
DY3_FDME210438601-1r	BH15_FDSW220017135-1r	0.533640441265608	2047495.98508791
DY6_FDME210438604-1r	BH15_FDSW220017135-1r	0.47187537883379804	2047495.98508791
DY7_FDME210438605-1r	BH15_FDSW220017135-1r	0.447751242574858	2047495.98508791
LYG11_FDME210455392-2r	BH15_FDSW220017135-1r	0.455934052612438	1779835.17042156
LYG13_FDME210455394-1a	BH15_FDSW220017135-1r	0.432537277245727	1779835.17042156
LYG15_FDME210455396-1a	BH15_FDSW220017135-1r	0.33913201600194	1779835.17042156
LYG1_FDME210455382-1r	BH15_FDSW220017135-1r	0.482664565401867	1779835.17042156
LYG3_FDME210455384-1r	BH15_FDSW220017135-1r	0.494302339677537	1779835.17042156
LYG5_FDME210455386-1r	BH15_FDSW220017135-1r	0.42362710631591705	1779835.17042156
LYG6_FDME210455387-1r	BH15_FDSW220017135-1r	0.5268517396048009	1779835.17042156
LYG7_FDME210455388-1r	BH15_FDSW220017135-1r	0.52527579100497	1779835.17042156
NB11_FDME210455362-1b	BH15_FDSW220017135-1r	0.5089101709298101	1583673.59694838
NB12_FDME210455363-1r	BH15_FDSW220017135-1r	0.509758758637411	1583673.59694838
NB15_FDME210455366-1r	BH15_FDSW220017135-1r	0.509031397745181	1583673.59694838
NB1_FDME210455352-1r	BH15_FDSW220017135-1r	0.517699115044248	1583673.59694838
NB2_FDME210455353-1r	BH15_FDSW220017135-1r	0.448478603467087	1583673.59694838
NB4_FDME210455355-1r	BH15_FDSW220017135-1r	0.514729058067645	1583673.59694838
NB6_FDME210455357-1r	BH15_FDSW220017135-1r	0.510243665898897	1583673.59694838
NB7_FDME210455358-1r	BH15_FDSW220017135-1r	0.5367923384652691	1583673.59694838
CXD_1412_FDSW210423229-1r	BH15_FDSW220017135-1r	0.5403685295187299	2003105.34066145
CXD_1414_FDSW210423231-1r	BH15_FDSW220017135-1r	0.538368287065099	2003105.34066145
CXD_1604_FDSW210423236-1r	BH15_FDSW220017135-1r	0.5303673172505761	2003105.34066145
CXD_1609_FDSW210423241-1r	BH15_FDSW220017135-1r	0.505576433507092	2003105.34066145
CXD_1610_FDSW210423242-1r	BH15_FDSW220017135-1r	0.47520911625651596	2003105.34066145
CXD_1611_FDSW210423243-1r	BH15_FDSW220017135-1r	0.49975754636925696	2003105.34066145
CXD_1612_FDSW210423244-1r	BH15_FDSW220017135-1r	0.511940841314099	2003105.34066145
CXD_1613_FDSW210423245-1r	BH15_FDSW220017135-1r	0.49624196872348203	2003105.34066145
ST10_L1	BH15_FDSW220017135-1r	0.568856831131046	803071.071627125
ST12_L1	BH15_FDSW220017135-1r	0.514062310583101	803071.071627125
ST13_L1	BH15_FDSW220017135-1r	0.569341738392532	803071.071627125
ST15_L1	BH15_FDSW220017135-1r	0.579403564068372	803071.071627125
ST1_FDME220007465-1r	BH15_FDSW220017135-1r	0.501879015638259	803071.071627125
ST3_L1	BH15_FDSW220017135-1r	0.578373136137714	803071.071627125
